Bug ID,Bigrams
551343.0,"['longer change', 'debug session']"
551401.0,"['index html', 'see index', 'image null', 'null branding', 'executables see']"
551403.0,"['see index', 'index html']"
551406.0,"['testfile setup', 'code section', 'setup code']"
551424.0,"['created attachment', 'attachment screenshot', 'screenshot see', 'see attachment']"
551521.0,"['workspace log', 'attachment workspace', 'created attachment']"
551705.0,"['packaging parent', 'consider also', 'arch arch', 'version packaging', 'platform configuration']"
551718.0,"['template template', 'c features', 'template functions', 'expressions constexpr', 'constexpr lambda']"
551814.0,"['cgi id', 'see bug', 'bug cgi']"
551940.0,"['expression blindly', 'pressing enter', 'created attachment']"
551953.0,"['inspect works', 'bug inspect', 'works well', 'debug bug']"
552047.0,"['appearance show', 'window appearance', 'appearance hide', 'view e', 'new workspace']"
552058.0,"['text public', 'text text', 'void foo', 'public class', 'static void']"
552135.0,"['getting bad', 'bad gateway', 'gateway error', 'please investigate']"
552213.0,"['lang english', 'tilde character', 'type tilde', 'version update', 'windows version']"
552254.0,"['presented twice', 'twice please', 'use one', 'created attachment', 'agreement presented']"
552419.0,"['xml gives', 'ide would', 'would take', 'path segment', 'good suggestion']"
552462.0,"['chars constexpr', 'char chars', 'char char', 'typename char', 'pretty sure']"
552474.0,"['color color', 'background color', 'css spy', 'swt medium', 'spy still']"
552541.0,"['experts october', 'spec experts', 'element investigate', 'j l', 'e element']"
552802.0,"['created attachment', 'design frame']"
552880.0,"['eclipse crushes', 'wb swing', 'attachment eclipse', 'fixed wb', 'begginer programmer']"
553142.0,"['end result', 'internal compiler', 'compiler ast']"
553144.0,"['type inference', 'inference part']"
553145.0,"['flow analysis', 'analysis part']"
553146.0,['codegen part']
553444.0,"['view test', 'auto gen', 'job auto', 'test job', 'job test']"
553676.0,"['would like', 'instance restarted', 'ci instance']"
553683.0,"['postfix completion', 'trigger postfix', 'var trigger']"
553771.0,"['job pull', 'hudson plugins']"
558061.0,"['create composite', 'composite fb', 'update type', 'adapter change', 'change adapter']"
558285.0,"['ctrl shift', 'ctrl quick', 'uppercase search', 'open type', 'type dialog']"
558340.0,"['eclipse see', 'freezes eclipse', 'items freezes', 'see trace', 'problems tree']"
558409.0,"['intellij understands', 'ies cases', 'g category', 'named categories', 'collection named']"
558551.0,"['c c', 'developers version', 'c developers', 'version says', 'eclipse ide']"
558610.0,"['created attachment', 'tried multiple', 'multiple frameworks', 'design mode', 'enter design']"
558658.0,"['opening scroll', 'hand size', 'attachment lhs', 'scroll pane', 'lhs panel']"
558805.0,"['g compilation', 'says type', 'compiler g', 'prefixing line', 'resolved compiling']"
559041.0,"['present though', 'find previous', 'incremental find', 'preferences keys', 'find reverse']"
559082.0,"['note tested', 'password note', 'enter credentials', 'credentials accepted', 'invalid username']"
559135.0,"['completion see', 'see attached', 'attached documents', 'blocking completion', 'non blocking']"
559387.0,[]
559393.0,"['git transactions', 'despite well', 'pages show', 'contribution activity', 'elapsed since']"
559473.0,"['auto gen', 'view test', 'pull thanks', 'gen tests', 'tests pull']"
559527.0,['integer value']
559638.0,"['lines formatted', 'amount apparently', 'formatted correctly', 'eclipse enterprise', 'code using']"
559920.0,"['buttons resetting', 'stackoverflow prevent', 'repro snippet', 'created attachment', 'first ratio']"
559981.0,"['noon today', 'longer log']"
560012.0,"['receive mails', 'also see']"
560126.0,"['sitting waiting', 'executors jobs']"
560127.0,"['internal logical', 'using internal', 'code like', 'logical tuple', 'auto operator']"
560170.0,"['perfectly legal', 'legal std', 'placeholder type', 'type deduction', 'decltype shall']"
560171.0,"['v v', 'v could', 'int v', 'std vector', 'symbol v']"
560209.0,[]
560322.0,"['get errors', 'errors follow']"
560339.0,"['ci build', 'make status', 'org pr', 'status check', 'check thanks']"
560611.0,"['github see', 'gerrit repository', 'mailing list', 'list thread', 'dev html']"
560614.0,['adding size']
560649.0,"['running eclipse', 'absolutely still']"
560725.0,"['last notification', 'bugzilla although', 'yet received', 'get notified', 'bug comment']"
560730.0,"['rights see', 'see console', 'work anymore', 'access rights', 'gerrit checkout']"
560959.0,"['final field', 'quickfix nothing', 'blank final', 'public record', 'nothing happens']"
561414.0,[]
561595.0,[]
561706.0,"['legal doc', 'organize legal', 'doc currently', 'one organize', 'notice file']"
561873.0,"['restarting either', 'running job']"
561905.0,"['com ibm', 'ibm icu', 'move away', 'icu text', 'possible see']"
561918.0,"['possible see', 'icu text', 'ibm icu', 'com ibm', 'move away']"
561921.0,"['signing failed', 'gpg signing', 'sign artifacts', 'info gpg', 'default secret']"
562014.0,"['sun mail', 'mail smtp', 'smtp smtp', 'temporary lookup', 'org temporary']"
562149.0,"['leak tests', 'might fail', 'tests might']"
562342.0,[]
562594.0,"['path independent', 'projects path', 'database path', 'helpful allowing', 'make projects']"
562604.0,"['new tostring', 'string tostring', 'saving override', 'build ends', 'tostring return']"
562610.0,"['table full', 'target exception', 'new stringbuilder', 'body new', 'uninitialized uninitialized']"
562614.0,"['runas list', 'add maven', 'defined goals', 'pre defined', 'maven package']"
562616.0,"['new object', 'object new', 'supplier object', 'object public', 'object foo']"
563083.0,"['look outdated', 'rounded corners', 'trim look', 'created attachment', 'see attachement']"
563100.0,"['gives visual', 'visual feedback', 'monitor system', 'magnifying glass', 'nothing happens']"
563185.0,"['field corresponding', 'record component', 'error condition', 'added error', 'record class']"
563221.0,"['master console', 'job master', 'run job', 'broken thanks', 'job core']"
563265.0,"['idea thanks', 'created attachment', 'attachment waiting', 'executors master']"
563277.0,"['bug cgi', 'bar handles', 'cgi id', 'bar frames', 'trim bar']"
563278.0,"['get application', 'available error', 'pretty unstable', 'looks right', 'still see']"
563343.0,"['appearance preferences', 'preferences page', 'change warning', 'clicking apply', 'theme change']"
563509.0,"['clipboard contents', 'selected elements', 'dialog pops', 'elements dialog']"
563510.0,"['name click', 'reproduce press', 'file change', 'click another', 'file name']"
563541.0,[]
563714.0,"['without entering', 'bar without', 'white even', 'remains white', 'entering full']"
563817.0,"['remote currently', 'currently one', 'either cli', 'existing remote', 'use either']"
563858.0,"['quick fix', 'private boolean', 'method quick', 'fix create', 'code like']"
564044.0,['model changes']
564159.0,"['jenkins server', 'bug cgi', 'months ago', 'cgi id', 'id would']"
564310.0,"['developer setup', 'created attachment', 'okay see', 'see attachments', 'branding icon']"
564391.0,"['around branches', 'settings around', 'branches default', 'default branches', 'branches branch']"
564456.0,"['swt link', 'link widget']"
564501.0,"['invalid arguments', 'eclipse complains', 'argument eclipse', 'include functional', 'test run']"
564560.0,"['body must', 'constructor body', 'must satisfy', 'class r', 'record class']"
564864.0,"['working fuction', 'created attachment', 'attachment function']"
565176.0,"['personally log', 'either without', 'msg th', 'users report', 'two users']"
565212.0,"['single component', 'outline view', 'shows elements', 'view shows']"
565358.0,"['service lookup', 'alex new', 'new equinox', 'access could', 'equinox api']"
565460.0,"['x error', 'public class', 'package public', 'shown package', 'package record']"
565541.0,"['create feature', 'launch component', 'dedicated launch']"
565635.0,"['read settings', 'settings per', 'registration settings', 'per product', 'product customization']"
565870.0,"['created attachment', 'two exceptions', 'also recorded']"
565920.0,"['background styling', 'os big', 'sur beta', 'big sur', 'mac os']"
566114.0,['log txt']
566134.0,"['possible anymore', 'even though', 'anymore even', 'monitoring system', 'system later']"
566486.0,"['implement action', 'action recognizing', 'http request', 'data required']"
566635.0,"['created attachment', 'ctrl click', 'e g', 'b h', 'func else']"
566655.0,"['error unable', 'unable find', 'marketplace attempts', 'attempts download', 'paradigm com']"
566691.0,"['barely see', 'file technology', 'eclipse jee', 'jee zip', 'downloaded windows']"
566692.0,"['barely see', 'release eclipse', 'bit file', 'file technology', 'zip dark']"
566693.0,"['folder expansion', 'expansion symbol', 'epp downloads', 'bit file', 'technology epp']"
566694.0,"['barely see', 'technology epp', 'jee zip', 'downloaded windows', 'file technology']"
566907.0,"['two stacktraces', 'attachment two', 'created attachment', 'test suite', 'junit test']"
567054.0,"['standalone window', 'attached view', 'window neither', 'close standalone', 'close x']"
567295.0,"['script file', 'redirect script', 'technology epp', 'file technology', 'epp downloads']"
567637.0,"['using selenium', 'tried linking', 'never recognizes', 'external jars', 'either way']"
567638.0,"['project either', 'either way', 'tried linking', 'using selenium', 'never recognizes']"
567739.0,"['refactor module', 'module name']"
567757.0,"['appearance hide', 'window appearance', 'bar window', 'bar change', 'appearance show']"
568024.0,"['composite state', 'initial states', 'animated even', 'composite states']"
568246.0,"['invalid arguments', 'join return', 'void run', 'run int', 'arguments candidates']"
568362.0,"['created attachment', 'lang model', 'jdt core', 'see attached', 'attached example']"
568406.0,"['workbench information', 'contains invalid', 'information u', 'invalid unicode', 'ui workbench']"
568744.0,"['function started', 'def function', 'v myclass', 'error author', 'alive v']"
568831.0,['big sur']
568924.0,"['attachment event', 'created attachment', 'event details']"
569404.0,"['files reason', 'local repository', 'repository save', 'manage local', 'xz files']"
569615.0,"['remote rejected', 'rejected master', 'built static', 'please ensure', 'www eclipse']"
569669.0,"['file resolves', 'actual files', 'swt fragment', 'fragment jar', 'properties file']"
569787.0,"['builds displays', 'nightly builds', 'connection failure', 'failure error', 'error page']"
570004.0,"['created attachment', 'background color', 'color system', 'system color', 'color theme']"
570048.0,"['created attachment', 'attachment error', 'error log', 'probably related', 'log probably']"
570175.0,"['variable suggested', 'final boolean', 'sj new', 'public void', 'boolean bool']"
570853.0,"['method record', 'type r', 'abstract method', 'r must', 'error reported']"
570968.0,"['return status', 'line field', 'catch return', 'monitor try', 'e code']"
571324.0,"['find codec', 'framework service', 'executable product', 'product operator']"
571595.0,"['redirect http', 'archive e', 'download e', 'even publish', 'still supports']"
571806.0,['bug comment']
571837.0,"['static final', 'final boolean', 'static boolean', 'public static', 'test add']"
572275.0,"['jdt ui', 'ex gerrit', 'ui gerrit', 'hrs ex', 'yet finished']"
572279.0,"['product thus', 'jetty feature', 'lic jetty', 'org eclipse', 'passage product']"
572779.0,[]
572835.0,"['old licenses', 'breakage old', 'previous versions', 'modern type', 'supplied nevertheless']"
572898.0,"['also great', 'needs additional', 'separate ticket', 'renaming existing', 'existing branches']"
572971.0,"['product egit', 'changed time', 'even though', 'format advanced', 'egit query']"
573172.0,"['gets doubled', 'please provided', 'created attachment', 'core machine', 'dump sequences']"
573270.0,"['still warnings', 'still used', 'references deprecated']"
573333.0,"['context menu', 'history would', 'cherry picked', 'command line', 'picked egit']"
573452.0,"['refactor rename', 'comp refactor', 'method int', 'expected result', 'actual result']"
573609.0,"['dword display', 'dword values', 'display value', 'system explorer', 'explorer workspace']"
573621.0,"['static void', 'void main', 'public class', 'proposals completion', 'public static']"
574013.0,"['passing till', 'ui tests', 'failing randomly', 'check whether', 'till may']"
574222.0,"['created attachment', 'events dialog', 'windows host', 'display completely', 'see ok']"
574506.0,"['overview page', 'reference issues', 'gitlab repos', 'please see', 'repos show']"
574648.0,"['steady one', 'behaves normal', 'b xyz', 'xyz b', 'comment behaves']"
575358.0,"['build action', 'hello could', 'please add', 'post build', 'add record']"
575359.0,"['add record', 'please add', 'jacoco coverage', 'record jacoco', 'report post']"
575735.0,"['vnc went', 'went offline', 'windows vnc']"
575811.0,"['throws exception', 'js new', 'begin js', 'js begin', 'int abcde']"
575816.0,"['display escaped', 'escaped unicode', 'javadoc view', 'unicode characters', 'right arrow']"
576010.0,"['indexing console', 'disabling build', 'open open', 'following file', 'file indexing']"
576103.0,"['attachment screenshot', 'view condition', 'background color', 'condition editor', 'wrong background']"
576263.0,"['linux jre', 'pid source', 'overlay scrolling', 'jre bin', 'hotspot jre']"
576384.0,"['schedule task', 'master job', 'task waiting', 'anymore job', 'build jobs']"
576455.0,"['show full', 'save characters', 'class names', 'show fully', 'full class']"
576573.0,"['try thread', 'thread object', 'variable public', 'try catch', 'object bar']"
576820.0,"['incorrect behavior', 'jdt incorrect', 'test project', 'project jdt', 'test public']"
576848.0,"['executor could', 'got stuck', 'jobs got', 'jenkins jobs', 'available executor']"
577177.0,"['thanks anton', 'available executors', 'help us', 'job could']"
577183.0,"['seems jobs', 'wait forever', 'executor maybe', 'pipeline wait', 'docs pipeline']"
577200.0,"['following message', 'ci jobs']"
577213.0,"['attachment screenshot', 'void main', 'open view', 'view debug', 'debug view']"
577470.0,"['noticed since', 'junit failures', 'failures noticed', 'failures id']"
577498.0,"['please take', 'jobs getting', 'new jobs', 'getting triggered', 'jenkins instance']"
577589.0,"['new executors', 'days see', 'see testing', 'spawn new']"
577625.0,"['tablet finger', 'finger scrolling', 'engine check', 'inside chrome', 'works well']"
577716.0,"['available executor', 'next available', 'g console', 'bug cgi', 'e g']"
577970.0,"['install egit', 'egit expected', 'test steps', 'steps install', 'lfs resources']"
514254.0,"['enable disable', 'syntax would', 'possible syntax', 'true false', 'already requested']"
514485.0,"['use source', 'ps sorry', 'h namespace', 'class inside', 'source implement']"
519599.0,"['nightly steps', 'properties ui', 'infra properties', 'category path', 'preference category']"
522679.0,"['projectname exports', 'username module', 'module projectname', 'author username', 'extra javadoc']"
527758.0,"['method references', 'view classes', 'created attachment', 'hierarchy view', 'would expected']"
528131.0,"['line assert', 'execute line', 'main assert', 'developer runtime', 'line button']"
533158.0,"['html jls', 'jls html', 'jls requires', 'follows module', 'also html']"
539326.0,"['hello world', 'world application', 'see attachment', 'attachment screenshot', 'sheet see']"
541641.0,"['generated sys', 'requires date', 'sys file', 'dtd element', 'date attribute']"
544353.0,"['critical assertion', 'preferred width', 'glib critical', 'null failed', 'warning allocating']"
570013.0,"['created attachment', 'attachment video']"
529830.0,"['problems related', 'following query', 'query rule', 'resolve problems', 'rule findbugs']"
540283.0,"['iterator instead', 'keyset iterator', 'iterator sonar', 'query rule', 'rule findbugs']"
511463.0,"['plus linenumber', 'jump directly', 'name plus', 'open type', 'class name']"
513443.0,"['keyboard shortcuts', 'bound even', 'search view', 'shortcuts available', 'even though']"
514526.0,"['overrides rcp', 'bundles org', 'models rcp', 'org eclipse', 'longer description']"
514588.0,"['fix even', 'apidocs rcp', 'longer description', 'models rcp', 'calls rcp']"
514983.0,"['longer description', 'constructors rcp', 'calls rcp', 'description unresolved', 'models rcp']"
515636.0,"['unresolved bundles', 'calls rcp', 'apidocs rcp', 'models rcp', 'description unresolved']"
515637.0,"['calls rcp', 'overrides rcp', 'bundles org', 'models rcp', 'apidocs rcp']"
515783.0,"['overrides rcp', 'constructors rcp', 'calls rcp', 'bundles org', 'apidocs rcp']"
515817.0,"['server view', 'console history', 'add server']"
517070.0,"['constructors rcp', 'models rcp', 'calls rcp', 'overrides rcp', 'apidocs rcp']"
518387.0,"['java ee', 'imported used', 'ee archives', 'appropriate formats']"
518390.0,"['provider classes', 'java ee', 'ee facets', 'default factory', 'create default']"
518392.0,"['existing project', 'new versions', 'ensure existing', 'project creation', 'versions ensure']"
526846.0,"['task context', 'new task', 'context view', 'view actions', 'actions ist']"
527362.0,"['add javase', 'either need']"
530013.0,"['arbitrary external', 'external tool', 'could add', 'key binding']"
530151.0,"['longer description', 'description unresolved', 'unresolved bundles', 'org eclipse', 'bundles org']"
531410.0,"['cause issues', 'resources especially', 'xmi id', 'stability moving', 'moving elements']"
531604.0,"['alphabetic order', 'large number', 'order would', 'name even', 'even simple']"
535844.0,"['also using', 'git configuration', 'user git', 'using mylyn', 'commit message']"
536235.0,"['f public', 'quick assist', 'int h', 'b int', 'also give']"
536521.0,"['update mylyn', 'mylyn docs', 'epp packages']"
536931.0,"['camelcase matching', 'camelcase c', 'cc cc', 'first char', 'better using']"
538044.0,"['migrate code', 'almost element', 'code due']"
538420.0,"['explain anything', 'variable announcement', 'following code', 'dostuff potential', 'pointer access']"
539565.0,"['dialog wher', 'data store', 'popup dialog', 'classifiers classes', 'automatically created']"
540443.0,[]
545934.0,"['would like', 'local constants', 'method local', 'final string', 'dosomething final']"
546415.0,"['edition helper', 'easily create', 'nodes arrows', 'appear allowing', 'arrows appear']"
547073.0,"['toolbar actions', 'show shortcuts', 'shortcuts provides']"
547927.0,"['version bumps', 'feature touches', 'opening stream']"
548979.0,"['dom support', 'initial rewrite', 'rewrite support']"
549609.0,"['filtered accordingly', 'agains workbench', 'workbench activities', 'sections activities', 'explorer pages']"
551407.0,"['common methods', 'inherited types', 'adds common', 'uses stringbuilder', 'also adds']"
554491.0,"['rebrand formal', 'formal name', 'shall appear', 'logo shall', 'eclipse logo']"
553480.0,"['add search', 'code mining', 'annotation code', 'search keywords', 'keywords like']"
560592.0,"['relevant items', 'org validate', 'n document', 'n n']"
562277.0,"['would make', 'babel language', 'language packs', 'ease discovery', 'packs published']"
563334.0,"['pde launch', 'add versions', 'may cause', 'properly able', 'older version']"
563350.0,"['git command', 'command line', 'click enter', 'would like', 'visible tested']"
563506.0,"['ctrl keyword', 'type keywords']"
564036.0,"['minimum version', 'project issues', 'issues dev', 'dev html', 'need make']"
564046.0,"['ast part', 'dom ast']"
564471.0,"['set modifiers', 'class wizard', 'new class', 'non sealed', 'modifiers like']"
564473.0,"['new interface', 'set modifiers', 'interface wizard', 'non sealed', 'modifiers like']"
566714.0,"['record features', 'also record', 'jls html', 'interfaces enum', 'static interfaces']"
567174.0,"['js syntax', 'js file', 'text mode', 'attachment js', 'external js']"
568283.0,"['bug subtree', 'specific changes', 'classes specific', 'specs local', 'local statics']"
572417.0,"['tycho compiles', 'containing test', 'build test', 'currently tycho', 'test sources']"
573156.0,"['batch compiler', 'umbrella bug', 'compiler changes']"
573879.0,"['patterns taking', 'umbrella bug', 'design changes', 'available patterns', 'changes ast']"
573945.0,['support select']
573946.0,['investigate changes']
575056.0,"['guarding expression', 'pattern must', 'effectively final', 'guarded pattern', 'must either']"
575059.0,"['switch expression', 'expression must', 'compile time', 'error appropriately', 'error occurs']"
576786.0,"['sealed class', 'block covers', 'interface c', 'direct subclasses', 'permitted direct']"
555561.0,"['double click', 'opening properties', 'click shall', 'view double', 'properties view']"
526621.0,[]
529368.0,"['created attachment', 'displayed properly', 'new text', 'attachment sample', 'code w']"
